"basin";"variable";"value"
"Bacaja";"Pachyurus_junki";1
"Branco";"Pachyurus_junki";1
"Caqueta1";"Pachyurus_junki";1
"Coari";"Pachyurus_junki";1
"Iriri";"Pachyurus_junki";1
"Jamanxim";"Pachyurus_junki";1
"Juruena1";"Pachyurus_junki";1
"Madera4";"Pachyurus_junki";1
"Negro1";"Pachyurus_junki";1
"Negro2";"Pachyurus_junki";1
"Solimoes1";"Pachyurus_junki";1
"Solimoes3";"Pachyurus_junki";1
"Tapajos1";"Pachyurus_junki";1
"Tapajos2";"Pachyurus_junki";1
"Teles_Pires";"Pachyurus_junki";1
"Xingu1";"Pachyurus_junki";1
"Amazon2";"Pachyurus_schomburgkii";1
"Amazon8";"Pachyurus_schomburgkii";1
"Aripuana";"Pachyurus_schomburgkii";1
"Blanco_Baures";"Pachyurus_schomburgkii";1
"Branco";"Pachyurus_schomburgkii";1
"Guapore";"Pachyurus_schomburgkii";1
"Jari";"Pachyurus_schomburgkii";1
"Javary1";"Pachyurus_schomburgkii";1
"Madera4";"Pachyurus_schomburgkii";1
"Madre_Dios";"Pachyurus_schomburgkii";1
"Mamore1";"Pachyurus_schomburgkii";1
"Maranon3";"Pachyurus_schomburgkii";1
"Negro1";"Pachyurus_schomburgkii";1
"Negro2";"Pachyurus_schomburgkii";1
"Negro5";"Pachyurus_schomburgkii";1
"Orthon";"Pachyurus_schomburgkii";1
"Purus1";"Pachyurus_schomburgkii";1
"Purus3";"Pachyurus_schomburgkii";1
"Putumayo";"Pachyurus_schomburgkii";1
"Tapajos1";"Pachyurus_schomburgkii";1
"Tefe";"Pachyurus_schomburgkii";1
"Tigre";"Pachyurus_schomburgkii";1
"Trombetas1";"Pachyurus_schomburgkii";1
"Uatuma1";"Pachyurus_schomburgkii";1
"Uaupes";"Pachyurus_schomburgkii";1
"Ucayali1";"Pachyurus_schomburgkii";1
"Urubamba";"Pachyurus_schomburgkii";1
"Xingu1";"Pachyurus_schomburgkii";1
"Curaray";"Pachyurus_stewarti";1
"Madre_Dios";"Pachyurus_stewarti";1
"Napo2";"Pachyurus_stewarti";1
"Amazon5";"Pamphorichthys_araguaiensis";1
"Arinos";"Pamphorichthys_araguaiensis";1
"Bacaja";"Pamphorichthys_araguaiensis";1
"Fresco";"Pamphorichthys_araguaiensis";1
"Juruena1";"Pamphorichthys_araguaiensis";1
"Teles_Pires";"Pamphorichthys_araguaiensis";1
"Trombetas1";"Pamphorichthys_araguaiensis";1
"Xingu1";"Pamphorichthys_araguaiensis";1
"Xingu3";"Pamphorichthys_araguaiensis";1
"Xingu4";"Pamphorichthys_araguaiensis";1
"Xingu6";"Pamphorichthys_araguaiensis";1
"Amazon5";"Pamphorichthys_minor";1
"Nhamunda";"Pamphorichthys_minor";1
"Tapajos1";"Pamphorichthys_minor";1
"Uatuma1";"Pamphorichthys_minor";1
"Xingu1";"Pamphorichthys_minor";1
"Xingu6";"Pamphorichthys_minor";1
"Amazon2";"Pamphorichthys_scalpridens";1
"Amazon5";"Pamphorichthys_scalpridens";1
"Curua_Una";"Pamphorichthys_scalpridens";1
"Juruena1";"Pamphorichthys_scalpridens";1
"Tapajos1";"Pamphorichthys_scalpridens";1
"Tapajos2";"Pamphorichthys_scalpridens";1
"Teles_Pires";"Pamphorichthys_scalpridens";1
"Trombetas1";"Pamphorichthys_scalpridens";1
"Xingu3";"Pamphorichthys_scalpridens";1
"Ucayali1";"Panaqolus_albivermis";1
"Caqueta1";"Panaqolus_albomaculatus";1
"Curaray";"Panaqolus_albomaculatus";1
"Maranon3";"Panaqolus_albomaculatus";1
"Maranon5";"Panaqolus_albomaculatus";1
"Napo2";"Panaqolus_albomaculatus";1
"Orthon";"Panaqolus_albomaculatus";1
"Pachitea";"Panaqolus_albomaculatus";1
"Pastaza";"Panaqolus_albomaculatus";1
"Santiago";"Panaqolus_albomaculatus";1
"Solimoes9";"Panaqolus_albomaculatus";1
"Ucayali1";"Panaqolus_albomaculatus";1
"Urubamba";"Panaqolus_albomaculatus";1
"Jurua1";"Panaqolus_changae";1
"Solimoes9";"Panaqolus_changae";1
"Tapaua";"Panaqolus_changae";1
"Urubamba";"Panaqolus_changae";1
"Branco";"Panaqolus_claustellifer";1
"Curaray";"Panaqolus_dentex";1
"Huallaga";"Panaqolus_dentex";1
"Maranon3";"Panaqolus_dentex";1
"Napo2";"Panaqolus_dentex";1
"Pastaza";"Panaqolus_dentex";1
"Santiago";"Panaqolus_dentex";1
"Ucayali1";"Panaqolus_dentex";1
"Yacuma";"Panaqolus_dentex";1
"Curaray";"Panaqolus_gnomus";1
"Maranon3";"Panaqolus_gnomus";1
"Maranon5";"Panaqolus_gnomus";1
"Napo2";"Panaqolus_gnomus";1
"Pastaza";"Panaqolus_gnomus";1
"Santiago";"Panaqolus_gnomus";1
"Ucayali1";"Panaqolus_gnomus";1
"Candeias";"Panaqolus_nix";1
"Madera4";"Panaqolus_nix";1
"Mamore1";"Panaqolus_nix";1
"Curaray";"Panaqolus_nocturnus";1
"Maranon3";"Panaqolus_nocturnus";1
"Maranon5";"Panaqolus_nocturnus";1
"Napo1";"Panaqolus_nocturnus";1
"Napo2";"Panaqolus_nocturnus";1
"Pastaza";"Panaqolus_nocturnus";1
"Santiago";"Panaqolus_nocturnus";1
"Javary1";"Panaqolus_purusiensis";1
"Napo2";"Panaqolus_purusiensis";1
"Pastaza";"Panaqolus_purusiensis";1
"Purus1";"Panaqolus_purusiensis";1
"Purus3";"Panaqolus_purusiensis";1
"Xingu1";"Panaqolus_tankei";1
"Aripuana";"Panaque_armbrusteri";1
"Iriri";"Panaque_armbrusteri";1
"Jamanxim";"Panaque_armbrusteri";1
"Jatapu";"Panaque_armbrusteri";1
"Tapajos1";"Panaque_armbrusteri";1
"Teles_Pires";"Panaque_armbrusteri";1
"Xingu1";"Panaque_armbrusteri";1
"Xingu3";"Panaque_armbrusteri";1
"Xingu4";"Panaque_armbrusteri";1
"Candeias";"Panaque_bathyphilus";1
"Madera4";"Panaque_bathyphilus";1
"Mamore1";"Panaque_bathyphilus";1
"Maranon5";"Panaque_bathyphilus";1
"Negro3";"Panaque_bathyphilus";1
"Solimoes2";"Panaque_bathyphilus";1
"Aripuana";"Panaque_schaeferi";1
"Candeias";"Panaque_schaeferi";1
"Curaray";"Panaque_schaeferi";1
"Madera4";"Panaque_schaeferi";1
"Pastaza";"Panaque_schaeferi";1
"Purus3";"Panaque_schaeferi";1
"Solimoes9";"Panaque_schaeferi";1
"Ucayali1";"Panaque_schaeferi";1
"Amazon8";"Panaque_titan";1
"Curaray";"Panaque_titan";1
"Napo2";"Panaque_titan";1
"Itonamas";"Papiliolebias_ashleyae";1
"Itonamas";"Papiliolebias_francescae";1
"Mamore2";"Papiliolebias_habluetzeli";1
"Amazon2";"Paracanthopoma_parva";1
"Amazon8";"Paracanthopoma_parva";1
"Aripuana";"Paracanthopoma_parva";1
"Branco";"Paracanthopoma_parva";1
"Curaray";"Paracanthopoma_parva";1
"Guapore";"Paracanthopoma_parva";1
"Jari";"Paracanthopoma_parva";1
"Jiparana";"Paracanthopoma_parva";1
"Juruena1";"Paracanthopoma_parva";1
"Luna";"Paracanthopoma_parva";1
"Madera1";"Paracanthopoma_parva";1
"Madera3";"Paracanthopoma_parva";1
"Madera4";"Paracanthopoma_parva";1
"Madera6";"Paracanthopoma_parva";1
"Madre_Dios";"Paracanthopoma_parva";1
"Marmelos";"Paracanthopoma_parva";1
"Napo2";"Paracanthopoma_parva";1
"Negro5";"Paracanthopoma_parva";1
"Roosevelt";"Paracanthopoma_parva";1
"Solimoes8";"Paracanthopoma_parva";1
"Tapajos1";"Paracanthopoma_parva";1
"Teles_Pires";"Paracanthopoma_parva";1
"Tigre";"Paracanthopoma_parva";1
"Uatuma1";"Paracanthopoma_parva";1
"Xingu6";"Paracanthopoma_parva";1
"Amazon9";"Paracheirodon_axelrodi";1
"Branco";"Paracheirodon_axelrodi";1
"Demini";"Paracheirodon_axelrodi";1
"Japura1";"Paracheirodon_axelrodi";1
"Negro1";"Paracheirodon_axelrodi";1
"Negro2";"Paracheirodon_axelrodi";1
"Negro3";"Paracheirodon_axelrodi";1
"Negro5";"Paracheirodon_axelrodi";1
"Uaupes";"Paracheirodon_axelrodi";1
"Javary1";"Paracheirodon_innesi";1
"Jurua1";"Paracheirodon_innesi";1
"Luna";"Paracheirodon_innesi";1
"Napo1";"Paracheirodon_innesi";1
"Negro3";"Paracheirodon_innesi";1
"Purus1";"Paracheirodon_innesi";1
"Purus2";"Paracheirodon_innesi";1
"Putumayo";"Paracheirodon_innesi";1
"Solimoes7";"Paracheirodon_innesi";1
"Solimoes8";"Paracheirodon_innesi";1
"Solimoes9";"Paracheirodon_innesi";1
"Tigre";"Paracheirodon_innesi";1
"Ucayali1";"Paracheirodon_innesi";1
"Amazon9";"Paracheirodon_simulans";1
"Branco";"Paracheirodon_simulans";1
"Demini";"Paracheirodon_simulans";1
"Jurua1";"Paracheirodon_simulans";1
"Negro1";"Paracheirodon_simulans";1
"Negro2";"Paracheirodon_simulans";1
"Negro3";"Paracheirodon_simulans";1
"Negro5";"Paracheirodon_simulans";1
"Amazon5";"Paragoniates_alburnus";1
"Amazon8";"Paragoniates_alburnus";1
"Beni";"Paragoniates_alburnus";1
"Candeias";"Paragoniates_alburnus";1
"Canuma";"Paragoniates_alburnus";1
"Caqueta1";"Paragoniates_alburnus";1
"Chapare";"Paragoniates_alburnus";1
"Curaray";"Paragoniates_alburnus";1
"Guapore";"Paragoniates_alburnus";1
"Huallaga";"Paragoniates_alburnus";1
"Japura1";"Paragoniates_alburnus";1
"Javary1";"Paragoniates_alburnus";1
"Jurua1";"Paragoniates_alburnus";1
"Madera1";"Paragoniates_alburnus";1
"Madera4";"Paragoniates_alburnus";1
"Madera6";"Paragoniates_alburnus";1
"Madre_Dios";"Paragoniates_alburnus";1
"Mamore1";"Paragoniates_alburnus";1
"Mamore2";"Paragoniates_alburnus";1
"Maranon1";"Paragoniates_alburnus";1
"Maranon3";"Paragoniates_alburnus";1
"Maranon5";"Paragoniates_alburnus";1
"Napo1";"Paragoniates_alburnus";1
"Napo2";"Paragoniates_alburnus";1
"Orthon";"Paragoniates_alburnus";1
"Pachitea";"Paragoniates_alburnus";1
"Pastaza";"Paragoniates_alburnus";1
"Purus1";"Paragoniates_alburnus";1
"Purus2";"Paragoniates_alburnus";1
"Purus3";"Paragoniates_alburnus";1
"Putumayo";"Paragoniates_alburnus";1
"Santiago";"Paragoniates_alburnus";1
"Solimoes1";"Paragoniates_alburnus";1
"Solimoes3";"Paragoniates_alburnus";1
"Solimoes4";"Paragoniates_alburnus";1
"Solimoes8";"Paragoniates_alburnus";1
"Solimoes9";"Paragoniates_alburnus";1
"Tapajos1";"Paragoniates_alburnus";1
"Tefe";"Paragoniates_alburnus";1
"Tigre";"Paragoniates_alburnus";1
"Ucayali1";"Paragoniates_alburnus";1
"Ucayali2";"Paragoniates_alburnus";1
"Urubamba";"Paragoniates_alburnus";1
"Yacuma";"Paragoniates_alburnus";1
"Iriri";"Parancistrus_aurantiacus";1
"Jari";"Parancistrus_aurantiacus";1
"Xingu1";"Parancistrus_aurantiacus";1
"Xingu3";"Parancistrus_aurantiacus";1
"Xingu4";"Parancistrus_aurantiacus";1
"Bacaja";"Parancistrus_nudiventris";1
"Iriri";"Parancistrus_nudiventris";1
"Xingu1";"Parancistrus_nudiventris";1
"Xingu3";"Parancistrus_nudiventris";1
"Branco";"Parapristella_aubynei";1
"Negro2";"Parapristella_aubynei";1
"Negro3";"Parapristella_aubynei";1
"Branco";"Parapristella_georgiae";1
"Madera4";"Parapristella_georgiae";1
"Maues";"Parapristella_georgiae";1
"Negro1";"Parapristella_georgiae";1
"Negro2";"Parapristella_georgiae";1
"Negro3";"Parapristella_georgiae";1
"Negro5";"Parapristella_georgiae";1
"Teles_Pires";"Parapristella_georgiae";1
"Amazon2";"Parapteronotus_hasemani";1
"Amazon5";"Parapteronotus_hasemani";1
"Amazon8";"Parapteronotus_hasemani";1
"Amazon9";"Parapteronotus_hasemani";1
"Blanco_Baures";"Parapteronotus_hasemani";1
"Candeias";"Parapteronotus_hasemani";1
"Guapore";"Parapteronotus_hasemani";1
"Iriri";"Parapteronotus_hasemani";1
"Itonamas";"Parapteronotus_hasemani";1
"Japura1";"Parapteronotus_hasemani";1
"Jurua1";"Parapteronotus_hasemani";1
"Jutai";"Parapteronotus_hasemani";1
"Luna";"Parapteronotus_hasemani";1
"Madera1";"Parapteronotus_hasemani";1
"Madera4";"Parapteronotus_hasemani";1
"Madera6";"Parapteronotus_hasemani";1
"Mamore1";"Parapteronotus_hasemani";1
"Maranon5";"Parapteronotus_hasemani";1
"Negro1";"Parapteronotus_hasemani";1
"Nhamunda";"Parapteronotus_hasemani";1
"Purus1";"Parapteronotus_hasemani";1
"Purus2";"Parapteronotus_hasemani";1
"Putumayo";"Parapteronotus_hasemani";1
"Solimoes1";"Parapteronotus_hasemani";1
"Solimoes2";"Parapteronotus_hasemani";1
"Solimoes3";"Parapteronotus_hasemani";1
"Solimoes4";"Parapteronotus_hasemani";1
"Solimoes7";"Parapteronotus_hasemani";1
"Solimoes8";"Parapteronotus_hasemani";1
"Solimoes9";"Parapteronotus_hasemani";1
"Tapajos1";"Parapteronotus_hasemani";1
"Tefe";"Parapteronotus_hasemani";1
"Trombetas1";"Parapteronotus_hasemani";1
"Ucayali1";"Parapteronotus_hasemani";1
"Xingu3";"Parapteronotus_hasemani";1
"Amazon5";"Paratrygon_aiereba";1
"Amazon9";"Paratrygon_aiereba";1
"Aripuana";"Paratrygon_aiereba";1
"Blanco_Baures";"Paratrygon_aiereba";1
"Branco";"Paratrygon_aiereba";1
"Curaray";"Paratrygon_aiereba";1
"Curua_Una";"Paratrygon_aiereba";1
"Demini";"Paratrygon_aiereba";1
"Guapore";"Paratrygon_aiereba";1
"Iriri";"Paratrygon_aiereba";1
"Itonamas";"Paratrygon_aiereba";1
"Japura1";"Paratrygon_aiereba";1
"Jiparana";"Paratrygon_aiereba";1
"Jutai";"Paratrygon_aiereba";1
"Madera4";"Paratrygon_aiereba";1
"Madera6";"Paratrygon_aiereba";1
"Madre_Dios";"Paratrygon_aiereba";1
"Maranon3";"Paratrygon_aiereba";1
"Negro1";"Paratrygon_aiereba";1
"Negro2";"Paratrygon_aiereba";1
"Negro3";"Paratrygon_aiereba";1
"Negro5";"Paratrygon_aiereba";1
"Pachitea";"Paratrygon_aiereba";1
"Pastaza";"Paratrygon_aiereba";1
"Putumayo";"Paratrygon_aiereba";1
"Solimoes1";"Paratrygon_aiereba";1
"Solimoes2";"Paratrygon_aiereba";1
"Solimoes4";"Paratrygon_aiereba";1
"Solimoes7";"Paratrygon_aiereba";1
"Solimoes8";"Paratrygon_aiereba";1
"Solimoes9";"Paratrygon_aiereba";1
"Tapajos1";"Paratrygon_aiereba";1
"Uaupes";"Paratrygon_aiereba";1
"Ucayali1";"Paratrygon_aiereba";1
"Urubamba";"Paratrygon_aiereba";1
"Xingu1";"Paratrygon_aiereba";1
"Xingu4";"Paratrygon_aiereba";1
"Xingu6";"Paratrygon_aiereba";1
"Abuna";"Parecbasis_cyclolepis";1
"Amazon9";"Parecbasis_cyclolepis";1
"Aripuana";"Parecbasis_cyclolepis";1
"Beni";"Parecbasis_cyclolepis";1
"Blanco_Baures";"Parecbasis_cyclolepis";1
"Candeias";"Parecbasis_cyclolepis";1
"Canuma";"Parecbasis_cyclolepis";1
"Chapare";"Parecbasis_cyclolepis";1
"Grande";"Parecbasis_cyclolepis";1
"Guapore";"Parecbasis_cyclolepis";1
"Isiboro";"Parecbasis_cyclolepis";1
"Itonamas";"Parecbasis_cyclolepis";1
"Madera1";"Parecbasis_cyclolepis";1
"Madera2";"Parecbasis_cyclolepis";1
"Madera4";"Parecbasis_cyclolepis";1
"Madera6";"Parecbasis_cyclolepis";1
"Madre_Dios";"Parecbasis_cyclolepis";1
"Mamore1";"Parecbasis_cyclolepis";1
"Mamore2";"Parecbasis_cyclolepis";1
"Maranon1";"Parecbasis_cyclolepis";1
"Pachitea";"Parecbasis_cyclolepis";1
"Solimoes1";"Parecbasis_cyclolepis";1
"Solimoes9";"Parecbasis_cyclolepis";1
"Tapajos1";"Parecbasis_cyclolepis";1
"Tigre";"Parecbasis_cyclolepis";1
"Ucayali1";"Parecbasis_cyclolepis";1
"Yacuma";"Parecbasis_cyclolepis";1
"Amazon1";"Pareiodon_microps";1
"Amazon2";"Pareiodon_microps";1
"Amazon5";"Pareiodon_microps";1
"Amazon8";"Pareiodon_microps";1
"Amazon9";"Pareiodon_microps";1
"Coari";"Pareiodon_microps";1
"Japura1";"Pareiodon_microps";1
"Jiparana";"Pareiodon_microps";1
"Luna";"Pareiodon_microps";1
"Madera1";"Pareiodon_microps";1
"Madera2";"Pareiodon_microps";1
"Madera3";"Pareiodon_microps";1
"Madera4";"Pareiodon_microps";1
"Maranon1";"Pareiodon_microps";1
"Negro1";"Pareiodon_microps";1
"Purus1";"Pareiodon_microps";1
"Solimoes1";"Pareiodon_microps";1
"Solimoes2";"Pareiodon_microps";1
"Solimoes4";"Pareiodon_microps";1
"Solimoes9";"Pareiodon_microps";1
"Tapajos1";"Pareiodon_microps";1
"Trombetas1";"Pareiodon_microps";1
"Uatuma1";"Pareiodon_microps";1
"Negro3";"Pareiorhaphis_regani";1
"Curaray";"Pariolius_armillatus";1
"Japura1";"Pariolius_armillatus";1
"Javary1";"Pariolius_armillatus";1
"Maranon3";"Pariolius_armillatus";1
"Napo2";"Pariolius_armillatus";1
"Putumayo";"Pariolius_armillatus";1
"Solimoes3";"Pariolius_armillatus";1
"Solimoes7";"Pariolius_armillatus";1
"Solimoes8";"Pariolius_armillatus";1
"Solimoes9";"Pariolius_armillatus";1
"Tigre";"Pariolius_armillatus";1
"Ucayali1";"Pariolius_armillatus";1
"Candeias";"Pariosternarchus_amazonensis";1
"Coari";"Pariosternarchus_amazonensis";1
"Japura1";"Pariosternarchus_amazonensis";1
"Luna";"Pariosternarchus_amazonensis";1
"Madera1";"Pariosternarchus_amazonensis";1
"Madera2";"Pariosternarchus_amazonensis";1
"Madera4";"Pariosternarchus_amazonensis";1
"Purus1";"Pariosternarchus_amazonensis";1
"Solimoes1";"Pariosternarchus_amazonensis";1
"Solimoes4";"Pariosternarchus_amazonensis";1
"Solimoes9";"Pariosternarchus_amazonensis";1
"Tefe";"Pariosternarchus_amazonensis";1
"Branco";"Parodon_bifasciatus";1
"Aripuana";"Parodon_buckleyi";1
"Beni";"Parodon_buckleyi";1
"Caqueta1";"Parodon_buckleyi";1
"Chapare";"Parodon_buckleyi";1
"Curaray";"Parodon_buckleyi";1
"Grande";"Parodon_buckleyi";1
"Guapore";"Parodon_buckleyi";1
"Huallaga";"Parodon_buckleyi";1
"Isiboro";"Parodon_buckleyi";1
"Itonamas";"Parodon_buckleyi";1
"Jari";"Parodon_buckleyi";1
"Jiparana";"Parodon_buckleyi";1
"Juruena1";"Parodon_buckleyi";1
"Madera4";"Parodon_buckleyi";1
"Madre_Dios";"Parodon_buckleyi";1
"Mamore1";"Parodon_buckleyi";1
"Maranon3";"Parodon_buckleyi";1
"Maranon5";"Parodon_buckleyi";1
"Napo2";"Parodon_buckleyi";1
"Pachitea";"Parodon_buckleyi";1
"Pastaza";"Parodon_buckleyi";1
"Putumayo";"Parodon_buckleyi";1
"Santiago";"Parodon_buckleyi";1
"Teles_Pires";"Parodon_buckleyi";1
"Ucayali1";"Parodon_buckleyi";1
"Ucayali2";"Parodon_buckleyi";1
"Urubamba";"Parodon_buckleyi";1
"Caqueta1";"Parodon_pongoensis";1
"Curaray";"Parodon_pongoensis";1
"Curua";"Parodon_pongoensis";1
"Huallaga";"Parodon_pongoensis";1
"Javary1";"Parodon_pongoensis";1
"Jurua1";"Parodon_pongoensis";1
"Maranon1";"Parodon_pongoensis";1
"Maranon3";"Parodon_pongoensis";1
"Maranon5";"Parodon_pongoensis";1
"Napo2";"Parodon_pongoensis";1
"Pastaza";"Parodon_pongoensis";1
"Putumayo";"Parodon_pongoensis";1
"Santiago";"Parodon_pongoensis";1
"Solimoes8";"Parodon_pongoensis";1
"Ucayali1";"Parodon_pongoensis";1
"Urubamba";"Parodon_pongoensis";1
"Xingu6";"Parodon_pongoensis";1
"Aripuana";"Parotocinclus_amazonensis";1
"Guapore";"Parotocinclus_amazonensis";1
"Jamanxim";"Parotocinclus_amazonensis";1
"Jiparana";"Parotocinclus_amazonensis";1
"Juruena1";"Parotocinclus_amazonensis";1
"Madera4";"Parotocinclus_amazonensis";1
"Mamore1";"Parotocinclus_amazonensis";1
"Roosevelt";"Parotocinclus_amazonensis";1
"Solimoes3";"Parotocinclus_amazonensis";1
"Solimoes8";"Parotocinclus_amazonensis";1
"Aripuana";"Parotocinclus_aripuanensis";1
"Candeias";"Parotocinclus_aripuanensis";1
"Jamanxim";"Parotocinclus_aripuanensis";1
"Jiparana";"Parotocinclus_aripuanensis";1
"Mamore1";"Parotocinclus_aripuanensis";1
"Marmelos";"Parotocinclus_aripuanensis";1
"Teles_Pires";"Parotocinclus_dani";1
"Aripuana";"Parotocinclus_eppleyi";1
"Branco";"Parotocinclus_eppleyi";1
"Canuma";"Parotocinclus_eppleyi";1
"Demini";"Parotocinclus_eppleyi";1
"Negro3";"Parotocinclus_eppleyi";1
"Negro5";"Parotocinclus_eppleyi";1
"Tapajos2";"Parotocinclus_eppleyi";1
"Amazon5";"Parotocinclus_halbothi";1
"Trombetas1";"Parotocinclus_halbothi";1
"Amazon8";"Parotocinclus_longirostris";1
"Amazon9";"Parotocinclus_longirostris";1
"Candeias";"Parotocinclus_longirostris";1
"Negro1";"Parotocinclus_longirostris";1
"Negro3";"Parotocinclus_longirostris";1
"Unini";"Parotocinclus_longirostris";1
"Negro1";"Parotocinclus_polyochrus";1
"Negro3";"Parotocinclus_polyochrus";1
"Negro5";"Parotocinclus_polyochrus";1
"Solimoes8";"Parotocinclus_variola";1
"Uaupes";"Parotocinclus_yaka";1
"Abuna";"Peckoltia_bachi";1
"Amazon9";"Peckoltia_bachi";1
"Andira1";"Peckoltia_bachi";1
"Blanco_Baures";"Peckoltia_bachi";1
"Candeias";"Peckoltia_bachi";1
"Caqueta1";"Peckoltia_bachi";1
"Curaray";"Peckoltia_bachi";1
"Guapore";"Peckoltia_bachi";1
"Huallaga";"Peckoltia_bachi";1
"Japura1";"Peckoltia_bachi";1
"Javary1";"Peckoltia_bachi";1
"Jiparana";"Peckoltia_bachi";1
"Jurua1";"Peckoltia_bachi";1
"Madera1";"Peckoltia_bachi";1
"Madera4";"Peckoltia_bachi";1
"Mamore2";"Peckoltia_bachi";1
"Maranon3";"Peckoltia_bachi";1
"Maranon5";"Peckoltia_bachi";1
"Napo1";"Peckoltia_bachi";1
"Napo2";"Peckoltia_bachi";1
"Orthon";"Peckoltia_bachi";1
"Pachitea";"Peckoltia_bachi";1
"Pastaza";"Peckoltia_bachi";1
"Purus1";"Peckoltia_bachi";1
"Purus2";"Peckoltia_bachi";1
"Purus3";"Peckoltia_bachi";1
"Putumayo";"Peckoltia_bachi";1
"Santiago";"Peckoltia_bachi";1
"Solimoes4";"Peckoltia_bachi";1
"Solimoes8";"Peckoltia_bachi";1
"Solimoes9";"Peckoltia_bachi";1
"Tigre";"Peckoltia_bachi";1
"Ucayali1";"Peckoltia_bachi";1
"Branco";"Peckoltia_braueri";1
"Madera1";"Peckoltia_braueri";1
"Negro1";"Peckoltia_braueri";1
"Negro2";"Peckoltia_braueri";1
"Negro3";"Peckoltia_braueri";1
"Uatuma1";"Peckoltia_braueri";1
"Abuna";"Peckoltia_brevis";1
"Amazon9";"Peckoltia_brevis";1
"Candeias";"Peckoltia_brevis";1
"Guapore";"Peckoltia_brevis";1
"Japura1";"Peckoltia_brevis";1
"Javary1";"Peckoltia_brevis";1
"Jurua1";"Peckoltia_brevis";1
"Madera4";"Peckoltia_brevis";1
"Madre_Dios";"Peckoltia_brevis";1
"Mamore1";"Peckoltia_brevis";1
"Mamore2";"Peckoltia_brevis";1
"Maranon1";"Peckoltia_brevis";1
"Pachitea";"Peckoltia_brevis";1
"Purus1";"Peckoltia_brevis";1
"Purus3";"Peckoltia_brevis";1
"Solimoes1";"Peckoltia_brevis";1
"Solimoes8";"Peckoltia_brevis";1
"Solimoes9";"Peckoltia_brevis";1
"Tapajos2";"Peckoltia_brevis";1
"Tapaua";"Peckoltia_brevis";1
"Tigre";"Peckoltia_brevis";1
"Unini";"Peckoltia_brevis";1
"Yacuma";"Peckoltia_brevis";1
"Jamanxim";"Peckoltia_compta";1
"Maues";"Peckoltia_compta";1
"Tapajos1";"Peckoltia_compta";1
"Tapajos2";"Peckoltia_compta";1
"Candeias";"Peckoltia_ephippiata";1
"Jiparana";"Peckoltia_ephippiata";1
"Iriri";"Peckoltia_feldbergae";1
"Teles_Pires";"Peckoltia_feldbergae";1
"Xingu1";"Peckoltia_feldbergae";1
"Xingu3";"Peckoltia_feldbergae";1
"Maranon3";"Peckoltia_furcata";1
"Santiago";"Peckoltia_furcata";1
"Ucayali1";"Peckoltia_furcata";1
"Tapajos1";"Peckoltia_vermiculata";1
"Tefe";"Peckoltia_vermiculata";1
"Xingu1";"Peckoltia_vermiculata";1
"Abuna";"Peckoltia_vittata";1
"Amazon2";"Peckoltia_vittata";1
"Amazon5";"Peckoltia_vittata";1
"Amazon8";"Peckoltia_vittata";1
"Aripuana";"Peckoltia_vittata";1
"Bacaja";"Peckoltia_vittata";1
"Blanco_Baures";"Peckoltia_vittata";1
"Candeias";"Peckoltia_vittata";1
"Curua_Una";"Peckoltia_vittata";1
"Guapore";"Peckoltia_vittata";1
"Huallaga";"Peckoltia_vittata";1
"Iriri";"Peckoltia_vittata";1
"Itonamas";"Peckoltia_vittata";1
"Jiparana";"Peckoltia_vittata";1
"Luna";"Peckoltia_vittata";1
"Madera4";"Peckoltia_vittata";1
"Mamore1";"Peckoltia_vittata";1
"Mamore2";"Peckoltia_vittata";1
"Nhamunda";"Peckoltia_vittata";1
"Orthon";"Peckoltia_vittata";1
"Purus1";"Peckoltia_vittata";1
"Putumayo";"Peckoltia_vittata";1
"Solimoes1";"Peckoltia_vittata";1
"Solimoes4";"Peckoltia_vittata";1
"Solimoes8";"Peckoltia_vittata";1
"Tapajos1";"Peckoltia_vittata";1
"Tapajos2";"Peckoltia_vittata";1
"Tefe";"Peckoltia_vittata";1
"Tigre";"Peckoltia_vittata";1
"Trombetas1";"Peckoltia_vittata";1
"Ucayali1";"Peckoltia_vittata";1
"Unini";"Peckoltia_vittata";1
"Xingu1";"Peckoltia_vittata";1
"Xingu3";"Peckoltia_vittata";1
"Xingu4";"Peckoltia_vittata";1
"Xingu6";"Peckoltia_vittata";1
"Negro1";"Pellona_altamazonica";1
"Pachitea";"Pellona_altamazonica";1
"Purus3";"Pellona_altamazonica";1
"Solimoes9";"Pellona_altamazonica";1
"Abuna";"Pellona_castelnaeana";1
"Amazon2";"Pellona_castelnaeana";1
"Amazon5";"Pellona_castelnaeana";1
"Amazon8";"Pellona_castelnaeana";1
"Amazon9";"Pellona_castelnaeana";1
"Andira1";"Pellona_castelnaeana";1
"Apaporis";"Pellona_castelnaeana";1
"Aripuana";"Pellona_castelnaeana";1
"Beni";"Pellona_castelnaeana";1
"Blanco_Baures";"Pellona_castelnaeana";1
"Branco";"Pellona_castelnaeana";1
"Candeias";"Pellona_castelnaeana";1
"Canuma";"Pellona_castelnaeana";1
"Caqueta1";"Pellona_castelnaeana";1
"Chapare";"Pellona_castelnaeana";1
"Coari";"Pellona_castelnaeana";1
"Curaray";"Pellona_castelnaeana";1
"Grande";"Pellona_castelnaeana";1
"Guapore";"Pellona_castelnaeana";1
