Family.Referent.Species;Genus.Referent.Species;Referent.Species.Name;Author.Referent.Species;Species.Status;Occurrence.Status;Major.Tributary.Name;Sub_drainage;Endemism_Amazon
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Madera2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Madera3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Madera4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Madera5;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Mamore1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Mamore2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Orthon;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Madeira;Yacuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Marañon;Maranon1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Napo;Curaray;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Napo;Napo2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Negro;Branco;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Negro;Demini;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Negro;Negro1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Negro;Negro4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Putumayo;Putumayo;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Solimoes;Amazon10;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Solimoes;Amazon11;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Solimoes;Amazon12;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Tapajós;Jamanxim;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Tapajós;Tapajos1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Tapajós;Tapajos2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Ucayali;Pachitea;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Ucayali;Ucayali1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.heterolepis;(Cope, 1878);native;valid;Xingu;Xingu1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Japurá;Japura;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Madeira;Candeias;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Madeira;Guapore;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Madeira;Jiparana;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Madeira;Marmelos;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Uatumã;Uatuma;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.isalineae;Menezes & Géry, 1983;native;valid;Xingu;Xingu4;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Amazonas;Amazon2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Amazonas;Amazon3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Coari;Coari;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Japurá;Caqueta;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Japurá;Japura;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Javari;Javary;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Beni;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Chapare;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Guapore;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Itonamas;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Madera3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Madre_Dios;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Mamore2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Madeira;Yacuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Marañon;Tigre;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Napo;Napo2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Negro;Uaupes;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Purus;Purus1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Putumayo;Putumayo;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Solimoes;Amazon10;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Solimoes;Amazon11;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Solimoes;Amazon12;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Tapajós;Tapajos1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.lacustris;(Lütken, 1875);native;questionable;Ucayali;Ucayali1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.maculipinna;Menezes & Géry, 1983;native;valid;Amazonas;Amazon5;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.maculipinna;Menezes & Géry, 1983;native;valid;Negro;Negro3;1
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Amazonas;Amazon1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Amazonas;Amazon2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Amazonas;Amazon3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Amazonas;Amazon4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Amazonas;Amazon5;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Coari;Coari;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Curua Una;Curua_Una;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Japurá;Caqueta;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Japurá;Japura;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Jari;Jari;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Javari;Javary;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Juruá;Jurua;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Jutaí;Jutai;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Abuna;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Andira;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Aripuana;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Beni;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Blanco_Baures;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Candeias;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Canuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Chapare;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Grande;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Guapore;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Isiboro;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Itonamas;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Jiparana;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Luna;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Madera1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Madera2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Madera3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Madera4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Madera5;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Madre_Dios;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Mamore1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Mamore2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Marmelos;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Maues;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Orthon;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Roosevelt;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Madeira;Yacuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Marañon;Maranon1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Marañon;Tigre;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Napo;Curaray;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Napo;Napo1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Napo;Napo2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Branco;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Demini;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Negro1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Negro2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Negro3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Negro4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Uaupes;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Negro;Unini;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Nhamunda;Nhamunda;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Purus;Purus1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Purus;Purus2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Purus;Purus3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Purus;Tapaua;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Putumayo;Putumayo;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Solimoes;Amazon11;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Solimoes;Amazon12;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Solimoes;Amazon6;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Solimoes;Amazon7;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Solimoes;Amazon8;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Solimoes;Amazon9;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tapajós;Arinos;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tapajós;Jamanxim;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tapajós;Juruena;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tapajós;Tapajos1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tapajós;Tapajos2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tapajós;Teles_Pires;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Tefé;Tefe;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Trombetas;Trombetas;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Uatumã;Uatuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Ucayali;Ucayali1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Bacaja;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Fresco;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Iriri;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Xingu1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Xingu2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Xingu3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.microlepis;(Jardine, 1841);native;valid;Xingu;Xingu4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Amazonas;Amazon2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Amazonas;Amazon3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Amazonas;Amazon4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Amazonas;Amazon5;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Andira;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Aripuana;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Blanco_Baures;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Canuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Guapore;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Jiparana;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Luna;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Madera1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Madera3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Madera4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Mamore1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Mamore2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Madeira;Marmelos;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Napo;Napo1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Negro;Branco;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Negro;Negro1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Negro;Negro2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Negro;Negro3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Negro;Negro4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Negro;Unini;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Nhamunda;Nhamunda;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Purus;Purus1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Putumayo;Putumayo;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Solimoes;Amazon10;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Solimoes;Amazon11;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Solimoes;Amazon12;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Solimoes;Amazon6;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Solimoes;Amazon8;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Solimoes;Amazon9;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Tapajós;Tapajos1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Tapajós;Teles_Pires;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Tefé;Tefe;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Trombetas;Trombetas;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Uatumã;Jatapu;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Uatumã;Uatuma;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.minimus;Menezes, 1969;native;valid;Xingu;Xingu1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Amazonas;Amazon2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Amazonas;Amazon3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Amazonas;Amazon5;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Curua Una;Curua_Una;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Japurá;Japura;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Jutaí;Jutai;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Madeira;Andira;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Madeira;Luna;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Madeira;Madera1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Branco;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Demini;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Negro1;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Negro2;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Negro3;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Negro4;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Uaupes;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Negro;Unini;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Nhamunda;Nhamunda;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Putumayo;Putumayo;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Solimoes;Amazon11;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Solimoes;Amazon12;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Solimoes;Amazon8;
Acestrorhynchidae;Acestrorhynchus;Acestrorhynchus.nasutus;Eigenmann, 1912;native;valid;Tapajós;Tapajos1;
